feature,bin,woe,coefficient,exact_points,display_points
PREV_ACCEPTED_RATE,MISSING,0.4328652204658385,-0.20386814331592187,2.5462825580887087,3
REGION_RATING_CLIENT_W_CITY,N0,0.5548804339470391,-0.30829231811509183,4.935903371057472,5
REGION_RATING_CLIENT_W_CITY,N1,0.015523315475562445,-0.30829231811509183,0.13808665885150037,0
REGION_RATING_CLIENT_W_CITY,N2,-0.36489162232895694,-0.30829231811509183,-3.245870062334965,-3
REGION_RATING_CLIENT_W_CITY,MISSING,0.0,-0.30829231811509183,0.0,0
NAME_EDUCATION_TYPE,C0,0.4147501074917854,-0.5055298384399989,6.049755685766993,6
NAME_EDUCATION_TYPE,C1,-0.10338569596981023,-0.5055298384399989,-1.508036262613205,-2
NAME_EDUCATION_TYPE,C2,-0.30497131223506996,-0.5055298384399989,-4.448466430419135,-4
NAME_EDUCATION_TYPE,MISSING,0.0,-0.5055298384399989,0.0,0
NAME_EDUCATION_TYPE,OTHER,0.0,-0.5055298384399989,0.0,0
